edad,ingreso_anual,propiedad_vivienda,antiguedad_empleo,intencion_credito,grado_credito,monto_credito,tasa_interes,estado_credito,procentaje_de_ingreso,incumplimiento_historico,historial_crediticio
22,42500,alquiler,0,educacion,A,7500,7.9,0,0.18,N,2
21,37260,alquiler,1,mejora_hogar,D,7500,14.84,1,0.2,Y,2
25,57000,hipoteca,5,personal,A,13000,8.9,0,0.23,N,2
22,44000,alquiler,0,personal,A,7500,8.32,0,0.17,N,3
22,57000,hipoteca,6,emprendimiento,B,7200,,0,0.13,N,2
25,51000,hipoteca,9,consolidar_deudas,D,5500,16.77,1,0.11,Y,2
22,57000,hipoteca,2,medico,C,5950,13.49,0,0.1,Y,3
25,39000,alquiler,9,medico,D,7500,15.62,1,0.19,Y,2
26,57000,hipoteca,6,medico,C,9000,12.99,0,0.16,Y,4
26,57000,hipoteca,10,emprendimiento,A,14000,5.42,0,0.25,N,4
21,57000,hipoteca,5,emprendimiento,C,14400,,0,0.25,Y,2
24,57000,hipoteca,8,mejora_hogar,B,19725,9.99,0,0.35,N,2
23,45000,alquiler,5,educacion,D,7500,15.37,0,0.17,Y,4
22,39000,alquiler,1,emprendimiento,D,7500,,1,0.19,Y,4
24,57000,hipoteca,8,educacion,A,6000,5.99,0,0.11,N,3
26,57000,hipoteca,4,educacion,C,12000,13.49,0,0.21,Y,2
22,57000,hipoteca,1,emprendimiento,A,3200,5.99,0,0.06,N,4
26,45450,alquiler,2,medico,B,7500,11.14,0,0.17,N,3
22,45600,alquiler,6,educacion,C,7500,,0,0.16,N,4
23,57000,hipoteca,0,emprendimiento,B,20000,11.99,0,0.35,N,2
26,46800,alquiler,6,consolidar_deudas,B,7500,9.99,0,0.16,N,3
21,47500,alquiler,2,consolidar_deudas,B,7500,10.99,0,0.16,N,2
23,57000,hipoteca,7,personal,A,9250,5.99,0,0.16,N,4
25,57000,propia,9,medico,B,12000,10.59,0,0.21,N,3
23,48000,alquiler,4,medico,A,7500,5.79,0,0.16,N,4
22,42000,alquiler,7,consolidar_deudas,E,7500,17.04,1,0.18,N,2
25,48000,alquiler,9,consolidar_deudas,C,7500,12.53,0,0.16,N,3
23,57000,hipoteca,1,medico,C,4200,12.68,0,0.07,Y,4
24,57000,hipoteca,5,educacion,A,8000,5.42,0,0.14,N,3
24,57000,hipoteca,8,emprendimiento,D,14000,14.91,0,0.25,N,4
23,57000,hipoteca,5,emprendimiento,B,18000,11.11,0,0.32,N,2
25,48659,alquiler,4,educacion,B,7500,,0,0.15,N,4
23,57000,hipoteca,6,personal,A,7000,,0,0.12,N,2
22,49000,alquiler,7,personal,A,7500,6.62,0,0.15,N,3
25,57000,hipoteca,5,mejora_hogar,D,11200,14.46,0,0.2,Y,4
22,43000,alquiler,1,emprendimiento,D,7500,14.96,1,0.17,N,3
21,44000,alquiler,5,medico,A,7500,7.9,1,0.17,N,3
25,50000,alquiler,3,personal,B,7500,10.99,0,0.15,N,2
23,57000,hipoteca,6,educacion,D,17500,14.09,0,0.31,Y,3
26,44000,alquiler,0,mejora_hogar,E,7500,16.4,1,0.17,N,3
22,50000,alquiler,1,medico,A,7500,8.94,0,0.15,N,3
25,44000,alquiler,7,medico,C,7500,13.92,1,0.17,N,3
23,44000,alquiler,0,emprendimiento,E,7500,16,1,0.17,N,4
22,51000,hipoteca,3,mejora_hogar,B,12000,11.86,1,0.24,N,3
24,50000,alquiler,2,mejora_hogar,B,7500,10.01,0,0.15,N,3
22,57000,hipoteca,6,educacion,A,7000,7.14,0,0.12,N,3
25,57000,propia,5,personal,C,12000,13.23,0,0.21,N,3
22,50000,alquiler,1,personal,A,7500,8.32,0,0.15,N,4
26,51000,hipoteca,5,medico,D,7000,15.21,1,0.14,N,4
22,57000,hipoteca,5,personal,B,7500,11.86,0,0.13,N,3
22,44400,alquiler,4,consolidar_deudas,A,7500,8.49,1,0.17,N,4
22,57000,hipoteca,5,personal,B,7500,10.25,0,0.13,N,2
22,50663,alquiler,0,consolidar_deudas,C,7500,13.22,0,0.15,N,3
26,51000,hipoteca,10,medico,D,13000,15.33,1,0.25,Y,3
22,51000,alquiler,6,personal,A,7500,5.99,0,0.15,N,2
22,57000,hipoteca,6,educacion,B,11400,12.53,0,0.2,N,3
22,51000,alquiler,6,educacion,C,7500,,0,0.15,N,4
23,52000,alquiler,7,emprendimiento,B,7500,10.38,0,0.14,N,2
25,53000,alquiler,0,educacion,B,7500,10.39,0,0.14,N,4
24,55000,alquiler,0,educacion,A,7500,6.03,0,0.14,N,3
24,51000,hipoteca,8,consolidar_deudas,B,12000,,1,0.24,N,3
22,55000,alquiler,6,consolidar_deudas,A,7500,6.03,0,0.14,N,2
26,57000,hipoteca,10,emprendimiento,B,2500,11.58,0,0.04,N,3
24,57000,propia,8,educacion,A,9000,8,0,0.16,N,4
21,55000,alquiler,1,educacion,A,7500,7.88,0,0.14,N,2
24,57000,hipoteca,3,emprendimiento,A,5500,8,0,0.1,N,3
23,57000,propia,7,educacion,B,4200,10.51,0,0.07,N,3
24,55000,alquiler,1,mejora_hogar,B,7500,12.53,0,0.14,N,2
25,57000,propia,4,medico,A,900,8.63,0,0.02,N,4
22,57000,hipoteca,6,educacion,B,25000,9.01,0,0.44,N,2
25,57000,hipoteca,5,emprendimiento,C,7250,10.59,0,0.13,N,4
26,57006,hipoteca,10,consolidar_deudas,A,6000,6.17,0,0.11,N,2
23,57000,alquiler,8,educacion,C,7500,11.97,0,0.13,N,4
23,57600,alquiler,5,medico,C,7500,13.85,0,0.13,N,3
26,57068,propia,2,emprendimiento,C,1600,15.23,0,0.03,Y,4
22,52000,alquiler,1,mejora_hogar,D,7500,,1,0.14,Y,4
25,57120,hipoteca,,medico,B,25000,10.99,0,0.44,N,4
23,57188,hipoteca,7,emprendimiento,A,17450,6.62,0,0.31,N,3
21,57192,hipoteca,0,medico,A,8000,7.49,0,0.14,N,3
23,59000,alquiler,7,educacion,A,7500,6.54,0,0.13,N,2
25,53000,alquiler,3,medico,D,7500,12.92,1,0.14,N,4
21,57200,hipoteca,5,consolidar_deudas,A,8000,6.03,0,0.14,N,2
22,57200,hipoteca,7,consolidar_deudas,A,7500,7.51,0,0.13,N,3
25,57200,hipoteca,1,educacion,A,2400,7.49,0,0.04,N,2
22,57200,hipoteca,4,educacion,A,7000,7.51,0,0.12,N,2
25,60000,alquiler,6,medico,C,7500,14.27,0,0.13,Y,2
22,57204,hipoteca,6,educacion,D,9000,15.58,0,0.16,Y,3
22,60000,alquiler,6,medico,B,7500,9.99,0,0.13,N,3
23,60000,alquiler,4,personal,A,7500,7.66,0,0.13,N,2
25,57400,hipoteca,9,consolidar_deudas,A,8475,6.99,0,0.15,N,2
22,57400,hipoteca,0,educacion,A,10500,7.75,0,0.18,N,3
24,57431,hipoteca,8,personal,A,4000,6.76,0,0.07,N,3
22,60000,alquiler,3,personal,A,7500,6.17,0,0.13,N,3
22,60000,alquiler,1,emprendimiento,B,7500,,0,0.13,N,4
23,57468,hipoteca,8,educacion,B,14075,9.91,0,0.24,N,2
23,60000,alquiler,8,emprendimiento,A,7500,9.07,0,0.13,N,2
21,57500,hipoteca,6,emprendimiento,A,4000,7.9,0,0.07,N,3
22,60000,alquiler,6,educacion,C,7500,11.34,0,0.13,Y,4
21,61000,alquiler,3,educacion,B,7500,10.39,0,0.12,N,2
26,64000,alquiler,8,consolidar_deudas,B,7500,9.83,0,0.12,N,3
25,57500,hipoteca,5,medico,C,12275,,0,0.21,Y,3
26,57500,hipoteca,2,consolidar_deudas,A,7750,6.76,0,0.13,N,3
25,51500,OTHER,1,medico,D,13000,16.07,1,0.25,N,2
26,66000,alquiler,2,educacion,A,7500,6.62,0,0.11,N,2
25,67000,alquiler,7,medico,B,7500,12.18,0,0.11,N,4
23,57504,hipoteca,1,consolidar_deudas,A,9000,6.54,0,0.16,N,3
23,57504,hipoteca,7,personal,A,10000,8.59,0,0.17,N,2
26,57550,hipoteca,,consolidar_deudas,A,3500,5.42,0,0.06,N,4
22,57564,hipoteca,6,medico,B,21000,11.48,0,0.36,N,3
22,67500,alquiler,1,emprendimiento,B,7500,9.76,0,0.11,N,2
24,68000,alquiler,0,personal,B,7500,11.99,0,0.11,N,2
23,68000,alquiler,1,educacion,B,7500,11.49,0,0.11,N,3
24,57600,hipoteca,8,mejora_hogar,A,10500,6.62,0,0.18,N,3
26,57600,hipoteca,10,medico,B,1800,12.42,0,0.03,N,3
23,57600,hipoteca,,consolidar_deudas,A,10000,6.03,0,0.17,N,4
22,57600,propia,6,emprendimiento,A,6500,7.49,0,0.11,N,3
22,57600,propia,,educacion,A,1500,5.99,0,0.03,N,3
23,51600,hipoteca,1,personal,B,4800,10.99,1,0.09,N,3
24,57600,hipoteca,,mejora_hogar,A,3300,5.42,0,0.06,N,4
23,62844,alquiler,7,mejora_hogar,C,7500,11.97,1,0.12,N,4
22,57600,hipoteca,6,emprendimiento,B,6000,10.74,0,0.1,N,3
24,57600,hipoteca,9,emprendimiento,B,6500,,0,0.11,N,2
24,69996,alquiler,5,emprendimiento,A,7500,7.49,0,0.11,N,2
23,64000,alquiler,0,mejora_hogar,D,7500,13.55,1,0.12,N,3
22,57600,hipoteca,1,personal,B,6000,10,0,0.1,N,2
22,57600,hipoteca,2,consolidar_deudas,C,4000,,0,0.07,Y,2
23,57600,hipoteca,6,consolidar_deudas,A,4000,5.42,0,0.07,N,2
23,57600,hipoteca,7,personal,A,5000,5.79,0,0.09,N,3
21,72000,alquiler,1,educacion,C,7500,13.22,0,0.1,N,3
23,57600,hipoteca,7,consolidar_deudas,A,4000,,0,0.07,N,3
22,72000,alquiler,3,educacion,C,7500,11.41,0,0.1,N,3
23,75000,alquiler,8,educacion,C,7500,13.48,0,0.1,Y,3
23,75000,alquiler,4,educacion,B,7500,11.83,0,0.1,N,2
25,57600,hipoteca,4,personal,A,7000,7.88,0,0.12,N,3
23,57600,hipoteca,7,educacion,C,10000,13.11,0,0.17,N,3
25,58650,alquiler,5,medico,D,7500,15.37,1,0.11,N,4
24,79992,alquiler,0,consolidar_deudas,B,7500,10.71,0,0.09,N,4
23,57600,hipoteca,0,emprendimiento,B,1000,,0,0.02,N,2
23,57664,hipoteca,4,educacion,A,10000,6.62,0,0.17,N,4
25,74004,alquiler,2,consolidar_deudas,D,7500,12.61,1,0.1,Y,4
23,57700,hipoteca,7,personal,B,3500,10.65,0,0.06,N,4
21,57700,hipoteca,5,emprendimiento,B,13500,9.91,0,0.23,N,2
25,57700,hipoteca,9,mejora_hogar,A,9000,,0,0.16,N,3
22,76500,alquiler,0,mejora_hogar,D,7500,13.24,1,0.1,Y,4
23,57738,hipoteca,7,educacion,A,7000,7.14,0,0.12,N,4
23,57744,hipoteca,7,personal,B,2500,10.37,0,0.04,N,2
23,87000,alquiler,1,consolidar_deudas,B,7500,10.33,0,0.09,N,2
23,90000,alquiler,5,emprendimiento,D,7500,15.58,0,0.08,Y,3
22,66300,alquiler,3,medico,D,7500,14.96,1,0.1,N,2
23,90000,alquiler,7,educacion,C,7500,11.03,0,0.08,N,4
23,57850,hipoteca,8,educacion,B,4000,10.99,0,0.07,N,2
22,57860,hipoteca,1,educacion,C,20000,11.41,0,0.35,N,3
22,57900,hipoteca,3,educacion,A,4850,8.49,0,0.08,N,2
24,79500,alquiler,2,emprendimiento,D,7500,16.89,1,0.09,N,4
22,57996,hipoteca,4,emprendimiento,A,21250,6.91,0,0.37,N,4
24,100300,alquiler,3,medico,B,7500,11.49,0,0.07,N,4
23,57996,hipoteca,5,educacion,A,8800,7.51,0,0.15,N,2
23,115275,alquiler,7,consolidar_deudas,C,7500,11.28,0,0.07,Y,4
26,116600,alquiler,2,mejora_hogar,C,7500,11.59,0,0.06,Y,3
23,116700,alquiler,2,educacion,C,7500,,0,0.06,N,4
22,57996,hipoteca,2,emprendimiento,B,2500,12.53,0,0.04,N,3
26,108000,alquiler,2,consolidar_deudas,D,7500,16.77,1,0.07,Y,3
24,57996,hipoteca,5,mejora_hogar,B,2400,11.89,0,0.04,N,4
25,125000,alquiler,3,mejora_hogar,B,7500,12.69,0,0.06,N,4
26,51996,hipoteca,2,medico,E,6500,15.68,1,0.13,N,4
23,57996,hipoteca,7,consolidar_deudas,A,7200,,0,0.12,N,2
26,230000,alquiler,0,educacion,A,7500,8,0,0.03,N,2
26,58000,hipoteca,5,medico,B,31300,11.71,0,0.54,N,3
26,50000,alquiler,3,educacion,B,7525,11.49,0,0.15,N,2
24,20400,alquiler,3,emprendimiento,C,7550,14.79,1,0.37,N,4
25,58000,hipoteca,7,consolidar_deudas,B,7200,11.71,0,0.12,N,3
24,58000,hipoteca,8,consolidar_deudas,A,15700,7.9,0,0.27,N,3
24,58000,hipoteca,3,educacion,D,11000,16.77,0,0.19,N,4
22,70000,alquiler,4,emprendimiento,A,7550,7.51,0,0.11,N,2
26,56950,alquiler,10,medico,B,7550,9.99,1,0.11,N,3
24,58000,hipoteca,3,personal,D,15000,,0,0.26,N,4
25,54000,alquiler,7,mejora_hogar,A,7575,6.99,0,0.14,N,4
22,58000,propia,6,medico,B,20000,11.99,0,0.34,N,4
26,58000,hipoteca,0,emprendimiento,B,11600,11.99,0,0.2,N,3
22,52000,hipoteca,6,consolidar_deudas,D,14825,15.62,1,0.29,N,3
25,41412,alquiler,,medico,B,7600,11.12,0,0.18,N,3
25,39000,alquiler,3,medico,C,7600,12.84,1,0.19,N,3
22,49000,alquiler,0,educacion,D,7600,15.62,1,0.16,N,4
25,60000,alquiler,1,mejora_hogar,B,7600,12.21,0,0.13,N,4
26,67000,alquiler,2,emprendimiento,B,7600,10,0,0.11,N,4
24,58000,hipoteca,5,consolidar_deudas,A,7000,6.99,0,0.12,N,4
25,61680,alquiler,1,emprendimiento,C,7600,13.23,1,0.12,N,4
26,58000,hipoteca,5,personal,A,10000,,0,0.17,N,4
24,58000,hipoteca,3,mejora_hogar,A,6000,5.42,0,0.1,N,4
24,58000,hipoteca,8,consolidar_deudas,A,3000,5.42,0,0.05,N,4
21,58000,hipoteca,3,educacion,A,4500,6.92,0,0.08,N,4
24,76554,alquiler,8,mejora_hogar,D,7600,12.61,0,0.1,N,2
23,57000,alquiler,5,emprendimiento,B,7650,11.71,0,0.13,N,4
26,58000,hipoteca,2,personal,A,3000,6.92,0,0.05,N,4
25,65000,alquiler,6,personal,D,7675,15.33,0,0.12,Y,3
22,23400,alquiler,,educacion,A,7700,5.99,1,0.33,N,2
24,52000,hipoteca,8,educacion,D,5000,15.28,1,0.1,N,4
25,24000,alquiler,6,personal,A,7700,8.9,1,0.32,N,3
24,58000,hipoteca,8,educacion,C,8000,13.43,0,0.14,N,4
22,58000,hipoteca,1,emprendimiento,A,4000,7.29,0,0.07,N,3
23,29772,alquiler,3,personal,D,7700,16.77,1,0.26,Y,4
22,58000,propia,6,educacion,D,10000,14.83,0,0.17,N,2
22,58000,hipoteca,4,medico,A,11050,6.54,0,0.19,N,4
25,58000,hipoteca,9,medico,A,8500,7.14,0,0.15,N,3
24,96408,alquiler,1,educacion,C,7700,12.53,0,0.08,Y,4
22,19680,alquiler,2,educacion,D,7750,14.83,1,0.39,Y,3
22,23000,alquiler,2,educacion,C,7750,,1,0.34,Y,4
24,24000,alquiler,0,mejora_hogar,D,7750,17.27,1,0.32,N,3
23,58000,hipoteca,8,emprendimiento,C,8000,13.61,0,0.14,Y,3
26,24000,alquiler,1,consolidar_deudas,C,7750,14.35,1,0.32,N,3
23,58000,propia,4,medico,C,6400,13.48,0,0.11,Y,3
21,26000,alquiler,2,medico,E,7750,16.7,1,0.3,Y,2
25,58000,hipoteca,8,mejora_hogar,C,17500,13.11,0,0.3,Y,4
21,26000,alquiler,4,educacion,C,7750,13.16,0,0.3,Y,3
23,58000,propia,4,medico,B,15000,10.25,0,0.26,N,3
26,58000,hipoteca,10,emprendimiento,B,5000,10.62,0,0.09,N,2
23,58000,hipoteca,3,consolidar_deudas,A,5000,7.14,0,0.09,N,2
26,29760,alquiler,6,medico,B,7750,9.62,0,0.26,N,4
24,30000,alquiler,6,educacion,E,7750,,0,0.26,Y,2
24,33000,alquiler,2,emprendimiento,F,7750,,1,0.23,N,2
23,29000,alquiler,6,medico,D,7750,14.59,1,0.27,Y,3
23,58000,hipoteca,0,educacion,A,9600,7.51,0,0.17,N,3
25,58000,hipoteca,9,medico,B,10400,12.18,0,0.18,N,2
22,52000,hipoteca,6,emprendimiento,D,6000,,1,0.12,Y,3
23,52000,hipoteca,7,personal,B,5000,11.48,1,0.1,N,2
22,48000,alquiler,1,personal,A,7750,7.74,0,0.16,N,2
25,49000,alquiler,2,medico,A,7750,9.63,0,0.16,N,4
25,100000,alquiler,9,personal,B,7750,9.99,1,0.08,N,4
24,58000,hipoteca,6,consolidar_deudas,A,2200,7.4,0,0.04,N,3
22,33000,alquiler,5,consolidar_deudas,B,7800,10.99,0,0.24,N,3
24,58000,hipoteca,0,mejora_hogar,A,3500,7.68,0,0.06,N,2
23,33000,alquiler,0,personal,B,7800,10.95,1,0.24,N,2
24,33600,alquiler,1,personal,D,7800,16.49,1,0.23,N,4
25,58000,hipoteca,4,medico,B,17000,10.95,0,0.29,N,4
22,58000,propia,5,educacion,C,4500,13.16,0,0.08,N,2
21,34000,alquiler,5,consolidar_deudas,C,7800,13.79,1,0.23,N,2
26,36000,alquiler,3,emprendimiento,C,7800,14.27,0,0.22,N,2
23,58000,OTHER,0,emprendimiento,B,16000,12.21,0,0.28,N,4
22,58000,OTHER,3,consolidar_deudas,C,15000,13.79,0,0.26,Y,4
26,38000,alquiler,6,emprendimiento,B,7800,12.53,0,0.21,N,4
26,58000,hipoteca,5,medico,C,12000,13.16,0,0.21,Y,4
24,40000,alquiler,1,medico,A,7800,,0,0.2,N,2
25,58000,hipoteca,2,personal,D,2750,12.86,0,0.05,Y,4
25,58000,hipoteca,5,mejora_hogar,D,10000,13.24,0,0.17,N,4
22,52000,hipoteca,6,educacion,D,10000,13.87,1,0.19,Y,2
25,43000,alquiler,2,emprendimiento,A,7800,7.14,0,0.18,N,3
25,58000,hipoteca,5,educacion,A,3150,6.17,0,0.05,N,4
26,43000,alquiler,5,medico,A,7800,7.88,0,0.18,N,2
23,43955,alquiler,7,educacion,D,7800,15.62,0,0.18,N,3
23,45000,alquiler,0,consolidar_deudas,B,7800,12.69,0,0.17,N,4
24,45000,alquiler,3,personal,A,7800,7.51,0,0.17,N,3
24,54000,alquiler,2,consolidar_deudas,A,7800,7.9,0,0.14,N,4
26,58125,hipoteca,10,emprendimiento,B,6000,10.25,0,0.1,N,2
24,49000,alquiler,2,emprendimiento,D,7800,15.62,1,0.16,N,2
25,59000,alquiler,2,emprendimiento,B,7800,12.21,0,0.13,N,2
22,60000,alquiler,6,emprendimiento,D,7800,15.21,0,0.13,N,4
22,58200,hipoteca,1,educacion,C,10000,12.53,0,0.17,N,2
23,58200,hipoteca,2,consolidar_deudas,B,13000,,0,0.22,N,2
23,59004,alquiler,1,consolidar_deudas,D,7800,15.99,1,0.13,Y,3
26,78000,alquiler,6,emprendimiento,D,7800,16.77,0,0.1,N,3
23,80000,alquiler,2,emprendimiento,B,7800,9.99,0,0.1,N,2
26,85757,alquiler,0,medico,B,7800,11.83,0,0.09,N,3
21,100000,alquiler,1,consolidar_deudas,A,7800,7.88,0,0.08,N,2
24,26000,alquiler,3,medico,B,7850,9.96,0,0.3,N,2
22,32000,alquiler,0,personal,D,7875,14.91,1,0.25,N,2
23,58500,hipoteca,6,medico,A,4000,8,0,0.07,N,2
25,58560,hipoteca,9,consolidar_deudas,B,5000,10.59,0,0.09,N,4
23,58560,hipoteca,7,medico,B,8000,12.21,0,0.14,N,3
23,58600,hipoteca,6,personal,A,7800,7.9,0,0.13,N,4
22,28000,alquiler,7,emprendimiento,B,7900,9.99,0,0.28,N,2
22,58608,hipoteca,6,educacion,A,12000,6.03,0,0.2,N,4
22,52650,hipoteca,1,consolidar_deudas,F,19200,17.26,1,0.36,N,4
23,30000,alquiler,4,consolidar_deudas,C,7925,15.27,0,0.26,Y,4
26,52704,hipoteca,8,mejora_hogar,B,3000,10.95,1,0.06,N,4
25,58750,hipoteca,6,mejora_hogar,D,6000,15.33,0,0.1,Y,3
21,50700,alquiler,5,emprendimiento,B,7950,10.99,0,0.16,N,3
22,58800,hipoteca,6,educacion,B,5100,10.99,0,0.09,N,4
22,14400,alquiler,3,mejora_hogar,B,8000,9.99,1,0.56,N,4
21,15500,alquiler,3,mejora_hogar,A,8000,7.51,1,0.52,N,4
24,16000,alquiler,0,mejora_hogar,C,8000,13.57,1,0.5,N,2
21,58800,hipoteca,5,educacion,D,25000,14.09,0,0.43,N,2
22,19200,alquiler,4,mejora_hogar,D,8000,16.29,1,0.42,Y,3
22,58896,hipoteca,6,personal,A,9500,6.76,0,0.16,N,3
24,19200,alquiler,1,mejora_hogar,C,8000,13.61,1,0.42,Y,3
26,58900,hipoteca,8,personal,A,6400,8.63,0,0.11,N,3
22,19800,alquiler,4,medico,A,8000,,1,0.4,N,4
21,58951,hipoteca,5,medico,A,3000,7.51,0,0.05,N,4
24,20000,alquiler,5,educacion,B,8000,10.99,1,0.4,N,4
21,20000,alquiler,4,medico,B,8000,12.21,1,0.4,N,4
22,59000,hipoteca,5,medico,A,6000,,0,0.1,N,2
26,59000,hipoteca,9,personal,A,6000,7.51,0,0.1,N,4
24,20000,alquiler,0,medico,C,8000,12.41,1,0.4,Y,4
23,59000,hipoteca,7,personal,A,3600,7.51,0,0.06,N,2
23,53000,hipoteca,6,consolidar_deudas,B,6000,10.65,1,0.11,N,3
25,59000,hipoteca,5,mejora_hogar,A,6000,6.99,0,0.1,N,3
22,59000,hipoteca,6,educacion,B,10000,10.99,0,0.17,N,4
22,21000,alquiler,7,educacion,D,8000,16.77,1,0.38,Y,2
23,59000,hipoteca,5,educacion,A,13000,5.42,0,0.22,N,4
23,59000,hipoteca,7,emprendimiento,A,2000,5.42,0,0.03,N,2
26,59000,hipoteca,,emprendimiento,A,7800,6.99,0,0.13,N,2
22,59000,hipoteca,1,medico,A,15000,5.99,0,0.25,N,3
25,53000,hipoteca,9,medico,A,10625,,1,0.2,N,4
22,59000,hipoteca,6,consolidar_deudas,A,6400,,0,0.11,N,4
22,21600,alquiler,3,medico,B,8000,11.49,1,0.37,N,3
24,53000,hipoteca,6,medico,D,5000,15.62,1,0.09,N,4
23,59000,hipoteca,7,educacion,A,9000,8.49,0,0.15,N,3
21,53000,hipoteca,4,personal,A,14400,7.49,1,0.27,N,2
25,21996,alquiler,3,mejora_hogar,C,8000,13.98,1,0.36,Y,2
24,22100,alquiler,4,educacion,C,8000,13.23,1,0.36,N,2
22,59000,hipoteca,1,educacion,A,13375,6.92,0,0.23,N,4
22,53000,hipoteca,6,educacion,C,25000,13.8,1,0.47,N,3
24,23000,alquiler,0,mejora_hogar,C,8000,13.49,1,0.35,N,4
25,23000,alquiler,,mejora_hogar,D,8000,14.46,1,0.35,Y,2
23,23148,alquiler,0,consolidar_deudas,B,8000,,1,0.35,N,4
22,23400,alquiler,2,medico,A,8000,8.59,1,0.34,N,2
22,59000,hipoteca,4,educacion,A,20000,6.91,0,0.34,N,4
22,24000,alquiler,0,educacion,A,8000,,1,0.33,N,2
24,59000,hipoteca,5,personal,A,8000,6.54,0,0.14,N,4
25,59000,propia,6,mejora_hogar,A,5000,6.17,0,0.08,N,2
23,24000,alquiler,7,personal,A,8000,7.29,1,0.33,N,2
21,59000,hipoteca,5,personal,B,5600,11.49,0,0.09,N,4
25,59000,hipoteca,7,educacion,B,25000,10.62,0,0.42,N,3
26,59000,hipoteca,4,educacion,B,3500,10.99,0,0.06,N,2
26,25000,alquiler,1,medico,B,8000,11.71,1,0.32,N,4
25,25000,alquiler,1,mejora_hogar,B,8000,12.42,1,0.32,N,3
22,25000,alquiler,4,emprendimiento,B,8000,10.74,1,0.32,N,4
23,59000,hipoteca,0,educacion,B,21600,11.89,0,0.37,N,2
23,25000,alquiler,6,personal,C,8000,13.61,1,0.32,Y,4
22,25000,alquiler,6,educacion,B,8000,11.36,1,0.32,N,2
26,59000,hipoteca,7,mejora_hogar,B,500,9.76,0,0.01,N,2
25,59000,hipoteca,6,medico,A,5100,8.32,0,0.09,N,3
23,59004,propia,3,emprendimiento,A,4000,6.99,0,0.07,N,3
23,25200,alquiler,1,consolidar_deudas,C,8000,12.73,1,0.32,N,4
26,59020,hipoteca,10,personal,B,7000,10,0,0.12,N,2
22,26000,alquiler,0,educacion,B,8000,11.99,1,0.31,N,4
25,26000,alquiler,4,medico,C,8000,12.87,1,0.31,N,4
24,27000,alquiler,3,emprendimiento,A,8000,8.9,0,0.3,N,4
26,27000,alquiler,0,emprendimiento,B,8000,11.11,0,0.3,N,4
21,27024,alquiler,4,educacion,A,8000,8.49,0,0.3,N,3
23,27996,alquiler,0,mejora_hogar,D,8000,17.58,1,0.29,Y,4
24,59393,hipoteca,4,consolidar_deudas,B,2400,12.69,0,0.04,N,4
25,59400,hipoteca,9,educacion,C,18500,12.73,0,0.31,N,2
25,59436,hipoteca,1,consolidar_deudas,A,7500,6.76,0,0.13,N,3
25,28000,alquiler,3,consolidar_deudas,C,8000,14.65,0,0.29,Y,4
26,59500,hipoteca,9,emprendimiento,A,12000,6.62,0,0.2,N,3
24,59500,hipoteca,0,educacion,B,4200,10.59,0,0.07,N,2
26,59500,hipoteca,8,personal,B,5100,10.37,0,0.09,N,4
21,28000,alquiler,0,consolidar_deudas,A,8000,7.51,0,0.29,N,4
21,28000,alquiler,3,educacion,B,8000,10.99,1,0.29,N,2
23,28000,alquiler,8,consolidar_deudas,A,8000,7.74,0,0.29,N,4
24,28000,alquiler,9,consolidar_deudas,C,8000,12.84,0,0.29,N,4
22,59600,hipoteca,6,personal,A,6000,5.42,0,0.1,N,3
25,59650,hipoteca,9,personal,C,10000,13.61,0,0.17,Y,2
24,28590,alquiler,7,medico,D,8000,15.65,0,0.28,Y,2
26,59700,hipoteca,5,emprendimiento,B,15000,10.99,0,0.25,N,4
26,59760,hipoteca,,mejora_hogar,B,6000,9.99,0,0.1,N,2
22,53774,hipoteca,6,consolidar_deudas,E,8600,19.42,1,0.16,N,2
22,28800,alquiler,6,educacion,B,8000,11.49,0,0.28,N,2
25,59796,hipoteca,4,mejora_hogar,B,7000,9.63,0,0.12,N,2
23,59800,hipoteca,7,emprendimiento,C,15000,15.96,0,0.25,Y,3
22,28800,alquiler,0,medico,C,8000,13.72,0,0.28,Y,2
26,53826,hipoteca,10,emprendimiento,C,8500,14.79,1,0.16,N,3
24,28800,alquiler,5,medico,A,8000,,0,0.28,N,2
23,59928,propia,7,educacion,A,18000,6.91,0,0.3,N,3
23,53950,hipoteca,8,educacion,E,15000,16.63,1,0.28,Y,2
22,59959,hipoteca,4,educacion,B,6000,,0,0.1,N,3
26,28800,alquiler,5,educacion,D,8000,,0,0.28,Y,3
21,28800,alquiler,5,medico,B,8000,9.88,0,0.28,N,2
23,30000,alquiler,2,educacion,B,8000,12.42,0,0.27,N,2
26,30000,alquiler,0,educacion,B,8000,9.91,1,0.27,N,2
24,30000,alquiler,3,medico,E,8000,,0,0.27,Y,2
23,30000,alquiler,0,medico,C,8000,13.49,0,0.27,Y,2
22,30000,alquiler,6,medico,A,8000,5.42,0,0.27,N,4
26,54000,hipoteca,10,mejora_hogar,B,3600,12.69,1,0.07,N,4
26,30000,alquiler,5,personal,C,8000,12.99,0,0.27,N,2
23,60000,hipoteca,5,consolidar_deudas,B,10000,11.71,0,0.17,N,4
22,30000,alquiler,,emprendimiento,E,8000,,1,0.27,N,3
26,60000,hipoteca,9,personal,C,7200,13.49,0,0.12,N,2
25,30000,alquiler,6,consolidar_deudas,B,8000,10.74,0,0.27,N,3
26,30000,alquiler,1,medico,B,8000,10,0,0.27,N,3
